SMILES,FP,Parent_TIC_Index,Parent_TIC_SMILES,Similarity_to_Parent
[2H]C(Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7ba740>,43,[H]C([H])(Cl)Cl,0.42857142857142855
Cl.ClCCl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7ba7b0>,43,[H]C([H])(Cl)Cl,0.8
Cl[CH-]Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7ba820>,27,ClCl,0.25
ClCCl.[Cl-].[H+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7ba890>,43,[H]C([H])(Cl)Cl,0.6666666666666666
ClCCl.[Cl-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7ba900>,43,[H]C([H])(Cl)Cl,0.8
[3H]C(Cl)(Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7ba970>,31,[H]C(Cl)(Cl)Cl,0.42857142857142855
[3H]C(Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7ba9e0>,43,[H]C([H])(Cl)Cl,0.42857142857142855
ClC(Cl)[ClH+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7baa50>,31,[H]C(Cl)(Cl)Cl,0.42857142857142855
ClCCl.[Ar],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7baac0>,43,[H]C([H])(Cl)Cl,0.8
ClC(Cl)Cl.[Ar],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bab30>,31,[H]C(Cl)(Cl)Cl,0.8
ClC(Cl)Cl.[2HH],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7baba0>,31,[H]C(Cl)(Cl)Cl,0.8
ClC(Cl)Cl.[Ne],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bac10>,31,[H]C(Cl)(Cl)Cl,0.8
ClC(Cl)Cl.[H-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bac80>,31,[H]C(Cl)(Cl)Cl,0.8
ClC(Cl)Cl.[Ra],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bacf0>,31,[H]C(Cl)(Cl)Cl,0.8
ClCCl.[H-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bad60>,43,[H]C([H])(Cl)Cl,0.8
ClC(Cl)Cl.[He],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7badd0>,31,[H]C(Cl)(Cl)Cl,0.8
Cl[12CH2]Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bae40>,43,[H]C([H])(Cl)Cl,1.0
ClC(Cl)Cl.[2H+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7baeb0>,31,[H]C(Cl)(Cl)Cl,0.8
ClC(Cl)Cl.[H+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7baf20>,31,[H]C(Cl)(Cl)Cl,0.8
ClCCl.[2H]Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7baf90>,43,[H]C([H])(Cl)Cl,0.5714285714285714
[37Cl]C[37Cl],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb040>,43,[H]C([H])(Cl)Cl,0.14285714285714285
Cl[CH][ClH+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb0b0>,144,[H]C([H])=C([H])Cl,0.3333333333333333
[2H][C](Cl)[ClH+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb120>,144,[H]C([H])=C([H])Cl,0.2727272727272727
[2H][C](Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb190>,144,[H]C([H])=C([H])Cl,0.3333333333333333
ClC[37Cl],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb200>,43,[H]C([H])(Cl)Cl,0.42857142857142855
[35Cl]C[35Cl],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb270>,43,[H]C([H])(Cl)Cl,1.0
[2H][12C]([2H])(Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb2e0>,43,[H]C([H])(Cl)Cl,0.42857142857142855
ClC(Cl)Cl.[2H-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb350>,31,[H]C(Cl)(Cl)Cl,0.8
CBr,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb3c0>,82,[H]C([H])([H])Br,1.0
[2H]C([2H])([2H])Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb430>,82,[H]C([H])([H])Br,0.5
[13CH3]Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb4a0>,82,[H]C([H])([H])Br,1.0
[2H]CBr,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb510>,82,[H]C([H])([H])Br,0.5
[2H]C([2H])Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb580>,82,[H]C([H])([H])Br,0.5
[11CH3]Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb5f0>,82,[H]C([H])([H])Br,1.0
C[80Br],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb660>,82,[H]C([H])([H])Br,1.0
[12CH3]Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb6d0>,82,[H]C([H])([H])Br,1.0
[SiH]#[SiH],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb740>,0,[H]C(=O)C([H])([H])[H],0.0
[Si]#[SiH],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb7b0>,51,[Si]#[Si],0.25
[Si][Si]([Si])[Si][SiH]([Si])[Si],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb820>,51,[Si]#[Si],0.07692307692307693
[Si][SiH]([Si])[Si][SiH]([Si])[Si],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb890>,51,[Si]#[Si],0.1111111111111111
[SiH][SiH][SiH],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb900>,122,[F-].[Na+],0.2
[SiH][Si][SiH][SiH],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb970>,69,[H]Cl,0.125
[Si][SiH2][Si],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bb9e0>,51,[Si]#[Si],0.2
[Si][SiH]([Si])[Si],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bba50>,51,[Si]#[Si],0.2
[Si][Si]([Si])([Si])[SiH]=[SiH2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbac0>,121,[C-]#N.[Na+],0.18181818181818182
[Si][SiH]([Si])[SiH]([Si])[Si],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbb30>,51,[Si]#[Si],0.16666666666666666
[Si][SiH3],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbba0>,51,[Si]#[Si],0.25
[Si]=[SiH2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbc10>,51,[Si]#[Si],0.25
[SiH]=[SiH2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbc80>,0,[H]C(=O)C([H])([H])[H],0.0
[SiH-]=[SiH2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbcf0>,0,[H]C(=O)C([H])([H])[H],0.0
C[SiH2]Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbd60>,45,[H][Si]([H])(Cl)Cl,0.42857142857142855
C[SiH](Cl)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbdd0>,138,[H][Si](Cl)(Cl)Cl,0.42857142857142855
C[SiH](Cl)Cl.[SiH3]Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbe40>,138,[H][Si](Cl)(Cl)Cl,0.3333333333333333
C[SiH2]Cl.[Cl-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbeb0>,45,[H][Si]([H])(Cl)Cl,0.375
C[SiH2]Cl.[H-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbf20>,45,[H][Si]([H])(Cl)Cl,0.375
C[SiH3].[Cl-].[Cl-].[Cl-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bbf90>,81,[H]OC([H])([H])[H],0.16666666666666666
C[SiH](Cl)Cl.Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc040>,138,[H][Si](Cl)(Cl)Cl,0.375
C[Si](Cl)(Cl)Cl.[SiH4],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc0b0>,91,[H]C([H])([H])[Si](Cl)(Cl)Cl,0.8571428571428571
C[SiH3].[Cl-].[Cl-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc120>,81,[H]OC([H])([H])[H],0.16666666666666666
C[SiH2]Cl.Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc190>,45,[H][Si]([H])(Cl)Cl,0.375
C[Si](Cl)(Cl)Cl.[H+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc200>,91,[H]C([H])([H])[Si](Cl)(Cl)Cl,0.8571428571428571
C[Si](Cl)Cl.[H+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc270>,89,[H]C([H])([H])[Si](Cl)Cl,0.8571428571428571
CN,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc2e0>,88,[H]N([H])C([H])([H])[H],1.0
CN.Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc350>,88,[H]N([H])C([H])([H])[H],0.75
C[NH3+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc3c0>,81,[H]OC([H])([H])[H],0.2
C[NH3+].[Cl-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc430>,81,[H]OC([H])([H])[H],0.16666666666666666
[14CH3]N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc4a0>,88,[H]N([H])C([H])([H])[H],0.2
Cl.[2H]C([2H])([2H])N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc510>,88,[H]N([H])C([H])([H])[H],0.42857142857142855
[2H]C([2H])([2H])N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc580>,88,[H]N([H])C([H])([H])[H],0.5
C[NH3+].[Br-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc5f0>,81,[H]OC([H])([H])[H],0.16666666666666666
C[NH3+].[I-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc660>,81,[H]OC([H])([H])[H],0.16666666666666666
[2H]N([2H])C([2H])([2H])[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc6d0>,88,[H]N([H])C([H])([H])[H],0.2222222222222222
[2H]N([2H])C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc740>,88,[H]N([H])C([H])([H])[H],0.2857142857142857
Br.CN,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc7b0>,88,[H]N([H])C([H])([H])[H],0.75
[2H]Cl.[2H]N([2H])C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc820>,88,[H]N([H])C([H])([H])[H],0.2222222222222222
Cl.[13CH3]N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc890>,88,[H]N([H])C([H])([H])[H],0.75
[13CH3]N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc900>,88,[H]N([H])C([H])([H])[H],1.0
[13CH3][15NH2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc970>,88,[H]N([H])C([H])([H])[H],1.0
C[NH-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bc9e0>,109,[H][O-].[K+],0.25
CN.I,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bca50>,88,[H]N([H])C([H])([H])[H],0.75
C[NH3+].[Cl-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bcac0>,81,[H]OC([H])([H])[H],0.16666666666666666
[2H]C([2H])([2H])N.[Cl-].[H+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bcb30>,88,[H]N([H])C([H])([H])[H],0.375
Cl.[2H][13C]([2H])([2H])N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bcba0>,88,[H]N([H])C([H])([H])[H],0.42857142857142855
C[15NH2].Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bcc10>,88,[H]N([H])C([H])([H])[H],0.75
CN.[B],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bcc80>,88,[H]N([H])C([H])([H])[H],0.75
C[NH-].[Li+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bccf0>,79,[H]OS(=O)(=O)C([H])([H])[H],0.2
C[NH-].[Na+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bcd60>,109,[H][O-].[K+],0.2
C[NH-].[K+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bcdd0>,109,[H][O-].[K+],0.25
C[NH3+].[F-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bce40>,122,[F-].[Na+],0.2
CNI,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bceb0>,79,[H]OS(=O)(=O)C([H])([H])[H],0.16666666666666666
CN.[Cl-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bcf20>,88,[H]N([H])C([H])([H])[H],0.75
C[NH3+].[H-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bcf90>,81,[H]OC([H])([H])[H],0.16666666666666666
[2H]CN,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd040>,88,[H]N([H])C([H])([H])[H],0.5
[2H]CN([2H])[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd0b0>,88,[H]N([H])C([H])([H])[H],0.2222222222222222
[2H]C([2H])N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd120>,88,[H]N([H])C([H])([H])[H],0.5
C[NH],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd190>,81,[H]OC([H])([H])[H],0.2
Cl.[14CH3]N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd200>,69,[H]Cl,0.25
CN.F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd270>,88,[H]N([H])C([H])([H])[H],0.75
C[NH3+].[Br-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd2e0>,81,[H]OC([H])([H])[H],0.16666666666666666
[11CH3]N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd350>,88,[H]N([H])C([H])([H])[H],1.0
[2H][N+]([2H])([2H])C.[I-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd3c0>,81,[H]OC([H])([H])[H],0.1111111111111111
CN.[Cd],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd430>,88,[H]N([H])C([H])([H])[H],0.75
[2H]Cl.[2H]N([2H])C([2H])([2H])[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd4a0>,88,[H]N([H])C([H])([H])[H],0.18181818181818182
[2H][N+]([2H])([2H])C.[Cl-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd510>,81,[H]OC([H])([H])[H],0.1111111111111111
[2H]C([2H])([2H])[N+]([2H])([2H])[2H].[I-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd580>,81,[H]OC([H])([H])[H],0.09090909090909091
[3H]CN,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd5f0>,88,[H]N([H])C([H])([H])[H],0.5
[2H][13C]([2H])([2H])N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd660>,88,[H]N([H])C([H])([H])[H],0.5
CN.S,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd6d0>,88,[H]N([H])C([H])([H])[H],0.75
C[15NH2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd740>,88,[H]N([H])C([H])([H])[H],1.0
CN.[Li],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd7b0>,88,[H]N([H])C([H])([H])[H],0.75
C[NH-].[Y].[Y],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd820>,109,[H][O-].[K+],0.2
C[NH-].[Y].[Y].[Y].[Y].[Y],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd890>,109,[H][O-].[K+],0.2
C[NH3+].Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd900>,69,[H]Cl,0.25
CN.[Ar],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd970>,88,[H]N([H])C([H])([H])[H],0.75
CN.[Si],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bd9e0>,88,[H]N([H])C([H])([H])[H],0.75
C[NH3+].[K+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bda50>,109,[H][O-].[K+],0.2
C[NH3+].[Al+3],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdac0>,81,[H]OC([H])([H])[H],0.16666666666666666
CN.[Br-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdb30>,88,[H]N([H])C([H])([H])[H],0.75
C[NH-].[W].[W].[W],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdba0>,109,[H][O-].[K+],0.2
C[NH-].[Cs+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdc10>,109,[H][O-].[K+],0.2
CN[Sn],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdc80>,79,[H]OS(=O)(=O)C([H])([H])[H],0.16666666666666666
[2H]NC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdcf0>,88,[H]N([H])C([H])([H])[H],0.2857142857142857
CN.[Ag],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdd60>,88,[H]N([H])C([H])([H])[H],0.75
C[NH3+].[Rb+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bddd0>,81,[H]OC([H])([H])[H],0.16666666666666666
C[NH-].[Rb+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bde40>,109,[H][O-].[K+],0.2
[2H][N-]C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdeb0>,130,[H]C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0.25
C[NH-].[Y].[Y].[Y],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdf20>,109,[H][O-].[K+],0.2
C[NH-].[U].[U].[U].[U],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bdf90>,76,[Pb],0.25
C[NH-].[W],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be040>,109,[H][O-].[K+],0.2
C[NH-].[Y],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be0b0>,109,[H][O-].[K+],0.2
C[NH-].[Zr],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be120>,109,[H][O-].[K+],0.2
C[NH-].[Hf],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be190>,91,[H]C([H])([H])[Si](Cl)(Cl)Cl,0.25
C[NH-].[Ti],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be200>,109,[H][O-].[K+],0.2
C[NH-].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be270>,109,[H][O-].[K+],0.2
C[NH-].[Pr],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be2e0>,109,[H][O-].[K+],0.2
C[NH-].[Mn],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be350>,109,[H][O-].[K+],0.2
[3H]N(C)I,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be3c0>,79,[H]OS(=O)(=O)C([H])([H])[H],0.14285714285714285
[3H]NC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be430>,88,[H]N([H])C([H])([H])[H],0.2857142857142857
C[NH-].[W].[W].[W].[W].[W].[W].[W].[W].[W],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be4a0>,109,[H][O-].[K+],0.2
C[NH2+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be510>,131,[H]C([H])([H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0.4
[3H][N-]C.[W],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be580>,81,[H]OC([H])([H])[H],0.1111111111111111
C[NH-].[Re].[Rf],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be5f0>,109,[H][O-].[K+],0.16666666666666666
[2H]N(C)I,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be660>,79,[H]OS(=O)(=O)C([H])([H])[H],0.14285714285714285
C[NH-].[Rf],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be6d0>,109,[H][O-].[K+],0.2
C[NH-].[V],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be740>,109,[H][O-].[K+],0.2
[1H]CN,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be7b0>,88,[H]N([H])C([H])([H])[H],0.5
C[NH+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be820>,81,[H]OC([H])([H])[H],0.2
C[NH-].[Re],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be890>,109,[H][O-].[K+],0.2
C[NH-].[Rh],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be900>,109,[H][O-].[K+],0.2
[3H]N([3H])C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be970>,88,[H]N([H])C([H])([H])[H],0.2857142857142857
C[NH-].[Ru+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7be9e0>,22,BrBr,0.2
C[NH-].[V].[V],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bea50>,109,[H][O-].[K+],0.2
C[NH-].[Pr].[Pr].[Pr],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7beac0>,109,[H][O-].[K+],0.2
C[NH-].[Ac],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7beb30>,109,[H][O-].[K+],0.2
CN.[Al],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7beba0>,88,[H]N([H])C([H])([H])[H],0.75
CN.[Cu],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bec10>,88,[H]N([H])C([H])([H])[H],0.75
CN.[Sn],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bec80>,88,[H]N([H])C([H])([H])[H],0.75
[2H]N([2H])C.[2H][2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7becf0>,88,[H]N([H])C([H])([H])[H],0.2222222222222222
[2H][N+]([2H])([2H])C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bed60>,81,[H]OC([H])([H])[H],0.125
CN.[K],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bedd0>,88,[H]N([H])C([H])([H])[H],0.75
[2H]C([2H])([2H])[NH3+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bee40>,81,[H]OC([H])([H])[H],0.125
CN.[3H]S,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7beeb0>,88,[H]N([H])C([H])([H])[H],0.5
C[NH-].[U],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bef20>,76,[Pb],0.25
CN.[H+].[I-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bef90>,88,[H]N([H])C([H])([H])[H],0.6
C[NH-].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y].[Y],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf040>,109,[H][O-].[K+],0.2
[3H][NH+]([3H])C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf0b0>,81,[H]OC([H])([H])[H],0.125
C[NH-].[Au+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf120>,109,[H][O-].[K+],0.2
Cl.[2H]CN,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf190>,88,[H]N([H])C([H])([H])[H],0.42857142857142855
CN.[Ti],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf200>,88,[H]N([H])C([H])([H])[H],0.75
CN.[HH],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf270>,88,[H]N([H])C([H])([H])[H],0.75
CN.[Y],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf2e0>,88,[H]N([H])C([H])([H])[H],0.75
[2H]C([2H])([2H])[NH-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf350>,109,[H][O-].[K+],0.14285714285714285
C[NH-].[Co+2],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf3c0>,109,[H][O-].[K+],0.2
C[NH-].[Co],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b7bf430>,109,[H][O-].[K+],0.2
